MineID	MineName	Owners	Development Stage	Activity Status	Lat	Lon
56298	Mill Canyon	Private Interest (Owner) 100%	Grassroots	Inactive	40.348660	-116.843080
56299	Del Oro	Columbus Gold Corporation (Owner) 100%	Exploration	Inactive	40.602070	-117.724300
56300	White Canyon	"Waterton Global Resource Management, Inc. (Owner) 100%"	Grassroots	Inactive	40.595170	-116.486700
56301	La Verde	Unnamed Owner (Owner) 100%	Grassroots	Inactive	26.986050	-107.648420
56302	Conley	Private Interest (Owner) 100%	Grassroots	Inactive	51.032000	-95.386000
56313	Green Monster	"Idaho North Resources Corporation (Optionee) 100%; Mountain Gold Claims, LLC, Series 27 (Optionor)"	Exploration	Inactive	38.750000	-116.530000
56317	Ruminahui	Salazar Resources Limited (Owner) 100%	Grassroots	Inactive	0.100000	-79.040000
56318	Rast Trough	MMG Limited (Optionee)	Exploration	Active	-32.482980	146.086980
56320	Cruz	Rise Resources Inc. (Optionee) 100%; Klondike Gold Corp. (Optionor)	Exploration	Active	49.232240	-115.865770
56328	Fougadian	Avnel Gold Mining Limited (Owner) 90%; Republic of Mali (Carried) 10%	Exploration	Active	10.490000	-8.136000
56329	Pilanesberg	NA	Advanced Exploration	Inactive	-25.327000	27.080000
56333	Jindu	NA	Exploration	Inactive	25.158000	105.871000
56334	Xinzhuang/Qiansungjia/Suijia	Zhaoyuan Hexi Gold Limited (Owner) 100%	Exploration	Inactive	37.500000	120.199000
56335	Square Lake	Unnamed Owner (Owner) 100%	Grassroots	Inactive	47.083000	-79.009000
56337	Virgen Del Cisne	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-3.166000	-78.824000
56340	Iskut	Unnamed Owner (Owner) 100%	Grassroots	Inactive	56.096000	-129.523000
56345	Pat Canyon	NA	Grassroots	Inactive	39.982370	-116.457340
56347	Grizzly	Unnamed Owner (Owner) 100%	Grassroots	Inactive	49.911000	-75.344000
56349	FMS Trend	Atlantic Gold Corporation (Owner) 100%	Advanced Exploration	Inactive	44.990270	-62.935770
56350	Vezza-Noyard	Société d'Exploration Minière Vior Inc. (Owner) 100%	Exploration	Inactive	49.550000	-77.820000
56351	KET	"Virginia Energy Resources, Inc. (Owner) 100%"	Grassroots	Inactive	49.720000	-118.731000
56353	Jones Find	Private Interest (Owner) 100%	Advanced Exploration	Inactive	-30.900000	121.950000
56355	Five Star	NA	Exploration	Inactive	7.136000	-60.168000
56356	La Colorada	Rome Resources Limited (Owner) 100%	Grassroots	Inactive	28.790000	-110.570000
56359	Jaboncillo	NA	Grassroots	Inactive	26.061000	-103.674000
56360	Americas	"Blackberry Ventures I, LLC (Owner) 100%"	Exploration	Active	24.685880	-103.282140
56361	Bousquet	Vantex Resources Limited (Owner) 100%	Grassroots	Active	48.236430	-78.357000
56364	Pipestone	Whetstone Minerals Ltd. (Owner) 100%	Exploration	Inactive	49.110000	-93.640000
56365	Fancamp	Unnamed Owner (Owner) 100%	Grassroots	Inactive	49.587320	-74.848760
56371	BigSky	Barkerville Gold Mines Ltd. (Optionee) 50%; Tyhee Gold Corporation (Optionor) 50%	Exploration	Active	62.681850	-114.314510
56375	Welsh	Alamos Gold Inc. (Owner) 100%	Exploration	Inactive	47.965000	-80.725000
56376	La Guitarra	Unnamed Owner (Owner) 100%	Grassroots	Inactive	27.876000	-108.193000
56377	Bari	Barrick Gold Corporation (Owner) 100%	Exploration	Inactive	23.320000	41.090000
56379	Tien Thuan	Besra Gold Inc. (Owner) 75%; Biotan Mineral Joint Stock Company (Owner) 25%	Prefeas/Scoping	Inactive	14.018000	108.816000
56380	NZ	Unnamed Owner (Owner) 100%	Grassroots	Inactive	33.340000	112.330000
56381	Altanshiree	Unnamed Owner (Owner) 100%	Exploration	Inactive	45.004360	110.986710
56382	Rocky Ridge	Private Interest (Owner) 100%	Exploration	Inactive	50.915000	-95.271000
56385	Ritakallio	NA	Exploration	Inactive	61.117000	22.716000
56386	Block A	Private Interest (Owner) 100%	Exploration	Inactive	48.824000	-94.065000
56389	Spring Valley	Paramount Gold Nevada Corporation (Owner) 100%	Grassroots	Active	40.302010	-118.223770
56390	Clericy	Stelmine Canada Ltd. (Owner) 100%	Grassroots	Inactive	48.376000	-78.711000
56391	Gold Bull Mountain	Minco Gold Corporation (Owner) 100%	Exploration	Active	28.636000	110.671000
56393	Quang Tri	Axiom Mining Limited (Owner) 72%; Quang Tri Mineral Company (Owner) 28%	Exploration	Inactive	16.911740	106.796410
56395	Denisse	Unnamed Owner (Owner) 100%	Grassroots	Inactive	25.288000	-103.447000
56397	Pu Sam Cap	Private Interest (Owner) 60%; Government of Vietnam (Owner) 30%; Tethyan Resources Plc (Carried) 10%; Axiom Mining Limited (Venture)	Exploration	Active	22.190000	103.545000
56399	El Tordillo	Hunt Mining Corp. (Owner) 100%	Grassroots	Active	-47.430000	-69.900000
56403	Cerro Colorado	Minera Cachabi Ltda (Owner) 100%	Grassroots	Inactive	-3.562570	-78.995240
56413	West Timmins	Tahoe Resources Inc. (Owner) 100%	Advanced Exploration	Active	48.373090	-81.548790
56415	Kaya Group	Nord Gold SE (Owner) 90%; Government of Burkina Faso (Owner) 10%	Exploration	Inactive	12.877000	-1.152000
56418	Uchi Lake	Unnamed Owner (Owner) 100%	Grassroots	Inactive	51.047000	-92.588000
56419	Great Wall	Bureau of Hebei Prospecting and Developing 2nd Geological Team (Owner) 100%	Grassroots	Inactive	40.170970	118.820210
56424	Microgold	Private Interest (Owner) 100%	Exploration	Inactive	50.404060	-120.372070
56426	Huancavalica Regional	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-13.000000	-75.000000
56427	Frontera	Teck Resources Limited (Owner) 65%; Minera IRL Limited (Owner) 35%	Exploration	Inactive	-17.900000	-69.700000
56429	Sol D'Or	Rubicon Minerals Corporation (Owner) 100%	Grassroots	Inactive	51.281000	-92.537000
56433	Sergachinsky	Nord Gold SE (Owner) 100%	Advanced Exploration	Inactive	54.300000	112.700000
56434	Brilliant Well	NA	Exploration	Inactive	-28.506000	121.300000
56435	Black Creek	Carrie Arran Resources Inc (Optionee) 100%; Private Interest (Optionor)	Exploration	Inactive	48.320000	-80.303000
56436	Antelope	Unnamed Owner (Owner) 100%	Exploration	Inactive	39.600000	-116.400000
56440	Sol de Mayo	Unnamed Owner (Owner) 100%	Exploration	Inactive	-47.341600	-69.818090
56441	El Aguila-Picadero	Winki SA (Owner) 100%	Exploration	Inactive	-48.110000	-67.310000
56443	Susana D’Oro	First Narrows Resources Corp. (Owner) 100%	Grassroots	Inactive	28.811000	-109.950000
56444	Windy	Jourdan Resources Inc. (Optionee) 100%; Unnamed Owner (Optionor)	Grassroots	Inactive	49.449000	-74.788000
56446	Tait	Private Interest (Owner) 100%	Grassroots	Inactive	48.820000	-94.060000
56447	Grand	Cia Minera Nevada SA (Owner) 100%	Operating	NA	-3.641300	-79.589400
56448	Maisonneuve	Private Interest (Owner) 100%	Grassroots	Inactive	46.750000	-74.100000
56449	Nelligan	Private Interest (Owner) 100%	Grassroots	Inactive	46.430000	-74.830000
56450	Kirkland Creek	Shoshoni Gold Ltd. (Owner) 100%	Exploration	Inactive	61.600000	-136.656000
56451	Viking Yellowknife	Viking Gold Exploration Inc. (Owner) 100%	Exploration	Inactive	63.109000	-114.065000
56452	Placerita Regional	Alliance Mining Corporation (Owner) 100%	Exploration	Inactive	34.435390	-112.542510
56453	Alvarez	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-27.000000	-67.500000
56456	Montgomery	Unnamed Owner (Owner) 100%	NA	Inactive	48.950000	-116.380000
56457	La Vibora	Unnamed Owner (Owner) 75%; Shoshone Silver/Gold Mining Company (Owner) 25%	Grassroots	Inactive	30.391590	-109.874930
56458	La Morena Placer	Unnamed Owner (Owner) 75%; Shoshone Silver/Gold Mining Company (Owner) 25%	Exploration	Inactive	30.387130	-109.828920
56459	Linka	Private Interest (Owner) 100%	Grassroots	Inactive	39.340000	-116.870000
56460	Pete’s Summit	Columbus Gold Corporation (Owner) 100%	Exploration	Inactive	39.297000	-116.762000
56463	Maki	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-13.500000	-72.600000
56464	Cenepa	Minera NDR Peru S.A.C. (Owner) 100%	Grassroots	Inactive	-3.904000	-78.448000
56465	Fabre	NovX21 Inc. (Owner) 100%	Grassroots	Inactive	47.240000	-79.330000
56470	Rimrock	NA	Exploration	Inactive	40.690670	-116.841870
56472	Magistral	Orla Mining Ltd. (Owner) 100%	Grassroots	Active	28.090000	-106.070000
56480	Ducie	NA	Exploration	Inactive	10.077000	-1.783000
56481	MRP	Gold Explorations LLC (Owner) 100%	NA	Inactive	37.710000	-117.381000
56483	Bonanza	Klondike Gold Corp. (Owner) 71%; Unnamed Owner (Owner) 29%	Exploration	Active	63.976690	-139.224640
56486	WAA	Brigade 208 (Owner) 100%	Operating	Inactive	42.000000	107.000000
56488	Carmelita	Mineria Coyote Ltda. (Owner) 100%	Grassroots	Inactive	-29.505000	-70.906000
56489	Circulo	NA	Grassroots	Inactive	-5.596000	-56.596000
56497	Cameron Shear	Abcourt Mines Inc. (Venturer) 50%; Jilin Jien Nickel Industry Co. Ltd. (Venturer) 50%	Exploration	Active	49.300000	-77.000000
56500	Clermont	Impact Minerals Limited (Owner) 100%	Exploration	Active	-22.923000	147.881000
56501	Mapimi	Private Interest (Owner) 100%	Grassroots	Inactive	24.400000	-106.700000
56505	Golden Shirene	NA	Grassroots	Inactive	38.141400	-117.792500
56507	Green River	Hiko Bell Mining and Oil Co (Owner) 100%	Advanced Exploration	Inactive	40.460000	-109.246000
56522	Goodfish	Unnamed Owner (Owner) 100%	Grassroots	Inactive	48.203430	-80.010530
56523	Jepson Lakes	Explor Resources Inc. (Owner) 100%	Grassroots	Inactive	55.341000	-104.894000
56527	Encino Gordo	"Minera Rio Tinto, S.A. de C.V. (Owner) 100%"	Exploration	Active	27.414000	-108.363000
56534	Sahauyacan	Minera Emilio SA de CV (Owner) 100%	Exploration	Inactive	28.138000	-108.676000
56536	Charteris Creek	Riedel Resources Limited (Owner) 100%	Exploration	Active	-21.455000	120.209000
56540	Msasa	Twigg Gold Limited (Venturer) 90%; Unnamed Owner (Venturer) 10%; Blackdown Resources (UK) Limited (Venture)	Exploration	Active	-3.375000	31.569000
56541	Juliana	Unnamed Owner (Owner) 100%	Exploration	Inactive	28.675300	-108.799700
56545	White Horse Flats	Columbus Gold Corporation (Owner) 100%	Exploration	Active	40.214000	-114.286000
56546	Vermillon	SOQUEM Inc. (Venturer) 53.4%; Midland Exploration Inc. (Venturer) 46.6%	Exploration	Active	47.261520	-73.979580
56547	Saddle	Unnamed Owner (Owner) 100%	Grassroots	Inactive	57.825900	-129.991680
56548	Golden Eagle	"Fortress Financial Group, Inc. (Owner) 100%"	Grassroots	Inactive	33.017620	-114.585620
56549	Copperstone	"Copperstone Mining, Inc. (Owner) 100%"	Grassroots	Inactive	34.136550	-114.262060
56550	Ambassador	"Fortress Financial Group, Inc. (Owner) 100%"	Grassroots	Inactive	34.581160	-112.147130
56551	Joytown	Gemco Minerals Inc (Owner) 100%	Grassroots	Inactive	53.100600	-121.484600
56558	Espejo	Mirasol Resources Ltd. (Owner) 100%	Exploration	Inactive	-48.868000	-69.347000
56559	La Perla II	Auramex Resource Corp. (Owner) 100%	Exploration	Inactive	25.963320	-108.148410
56561	El Abuelo	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-8.550000	-77.860000
56562	Don Marcelo	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-9.890000	-77.560000
56566	Laguna	Chancadora Centauro SAC (Owner) 100%	Grassroots	Inactive	-10.640000	-76.430000
56567	Banska Stiavnica-Hodrusa-Hamre	Prospech Limited (Optionee) 81%; Atalaya Mining plc (Optionor) 19%	Exploration	Active	48.462770	18.835610
56571	Central Lapland	Conroy Gold and Natural Resources Plc (Owner) 100%	Exploration	Active	67.980000	27.060000
56572	Cooper	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-4.068280	-78.748090
56576	Karbasso	Perseus Mining Limited (Optionee) 90%; Kadiel Mining (Optionor) 10%	Grassroots	Active	10.759000	-6.135000
56577	Nicole	Unnamed Owner (Owner) 100%	Grassroots	Inactive	49.123000	-75.241000
56589	Monarc	Back Arc Minerals (Owner) 100%	NA	Inactive	-7.128470	-78.528540
56590	Vilcoro	St. Elias Mines Ltd. (Owner) 100%	Grassroots	Inactive	-7.930000	-78.250000
56595	Valeriano	Hochschild Mining Plc (Optionee) 100%; Sociedad Contractual Minera Valleno (Optionor)	Exploration	Active	-29.060000	-70.020000
56596	King	Sunrise Resources Ltd. (Owner) 100%	Grassroots	Inactive	49.650000	-120.488000
56602	Summit	"Taminco, Inc. (Owner) 100%"	Exploration	Inactive	38.846020	-117.574340
56606	Tigray	Ethio-Gibe Canada Mining plc (Owner) 100%	Grassroots	Inactive	14.492000	37.850000
56607	Asosa	Ethio-Gibe Canada Mining plc (Owner) 100%	Grassroots	Inactive	10.604000	34.517000
56608	Urban	Amseco Exploration Ltd. (Owner) 100%	Grassroots	Inactive	49.071000	-75.529000
56610	Stone Cabin	Unnamed Owner (Owner) 100%	Grassroots	Inactive	40.072000	-116.945000
56613	Sulcha	Unnamed Owner (Owner) 100%	NA	Inactive	-8.082000	-78.532000
56614	Molinetes	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-5.190000	-79.545000
56624	Chile	Noble Consolidated Industries Corp. (Optionee) 100%; Unnamed Owner (Optionor)	Advanced Exploration	Inactive	-41.455480	-73.057620
56625	Richmond Summit	NV Gold Corporation (Owner) 100%	Exploration	Active	40.876000	-116.320000
56626	Carlin East	Genesis Gold Corporation (Owner) 100%	Exploration	Active	41.001000	-116.287000
56630	East Bay	Explor Resources Inc. (Owner) 100%	Target Outline	Active	48.520000	-79.290000
56631	Klondyke	Infrastructure Materials Corporation (Owner) 100%	Exploration	Active	37.903000	-117.224000
56634	Blue Dick	Infrastructure Materials Corporation (Owner) 100%	Exploration	Active	37.457170	-117.552590
56637	Eugowra	NA	Exploration	Inactive	-33.638000	148.268000
56640	Pameng	Xtra-Gold Resources Corp. (Owner) 90%; Government of Ghana (Owner) 10%	Exploration	Active	6.198000	-0.640000
56641	Banso	Buccaneer Gold Corporation (Owner) 100%	Exploration	Active	6.235000	-0.633000
56642	Muoso	Buccaneer Gold Corporation (Owner) 100%	Exploration	Active	6.370000	-0.594000
56644	Edum Banso	Discovery Gold Corp (Optionee) 95%; Adom Mining Limited (Optionor) 5%	Grassroots	Inactive	5.060000	-1.900000
56645	Destor	Explor Resources Inc. (Owner) 100%	Exploration	Active	48.495000	-79.058000
56650	Golden Meadows	"Duval, Frank D. (Owner) 100%"	Exploration	Inactive	44.897000	-115.344000
56651	Amiches	NA	Grassroots	Inactive	-30.277000	-69.711000
56654	Santa Cecilia	Unnamed Owner (Owner) 100%	Exploration	Inactive	-9.573240	-56.399160
56655	Bonfim South	Unnamed Owner (Owner) 100%	Exploration	Inactive	-5.845290	-36.143770
56656	JAG	Unnamed Owner (Owner) 100%	Grassroots	Inactive	53.330000	-125.050000
56657	Darlot East	NA	Exploration	Inactive	-27.917000	121.458000
56661	Granja Nueva	Rio Tinto (Owner) 100%	Grassroots	Active	-6.302000	-79.182000
56662	Santa Debora	Unnamed Owner (Owner) 100%	Exploration	Inactive	-16.100000	-56.500000
56664	Santa Elena	Angel Mining Plc (Owner) 100%	Prefeas/Scoping	Inactive	-10.833320	-56.048260
56670	Kampene	AMIKI (Association Miniere du Kivu sprl) (Owner) 100%	Grassroots	Inactive	-3.564000	27.698000
56671	Row Lake	Rogue Resources Inc. (Owner) 100%	Exploration	Inactive	48.266000	-79.689000
56673	IO/CG	Sunrise Resources Ltd. (Owner) 100%	Grassroots	Inactive	53.775830	-122.183060
56676	Diamond Jim	Nevada Gold Corp. (Optionee) 75%; Western States Silver Ltd. (Optionor) 25%; Private Interest (Owner)	Exploration	Inactive	41.753000	-115.648000
56677	Dos Amigos	Unnamed Owner (Owner) 100%	Grassroots	Inactive	22.347030	-104.634790
56678	Tersang	Peninsular Gold Limited (Owner) 100%	Advanced Exploration	Inactive	4.018000	101.782000
56679	King	Garibaldi Resources Corporation (Owner) 100%	Exploration	Active	56.797650	-131.020300
56681	Buteux-Desgagne	Private Interest (Owner) 100%	Exploration	Inactive	49.042050	-75.262670
56685	Konya	Stratex International Plc (Owner) 100%	Exploration	Active	37.682850	31.994290
56691	Klondike North	NA	Exploration	Inactive	37.931000	-117.205000
56693	Nabire	PT Nabire Bakti Mining (Optionor) 62.8%; Freeport-McMoRan Inc. (Optionee) 37.2%	Grassroots	Active	-3.960000	136.000000
56711	Cochasayhuas	Panoro Minerals Ltd. (Owner) 100%	Exploration	Active	-14.107420	-72.483870
56712	Sancapampa	Panoro Minerals Ltd. (Owner) 100%	Grassroots	Inactive	-13.720000	-72.720000
56713	GV3	Unnamed Owner (Owner) 100%	Exploration	Inactive	39.993000	-118.107000
56714	Duckworth	Unnamed Owner (Owner) 100%	Grassroots	Inactive	48.585000	-90.119000
56716	SwaziGold	Savinara Company SA (Owner) 100%	Exploration	Inactive	-25.945000	31.228000
56718	Noyell	Brionor Resources Inc. (Owner) 100%	Exploration	Active	49.510000	-77.620000
56719	South Kivu/Maniema	Banro Corporation (Owner) 100%	Grassroots	Inactive	-3.365000	27.870000
56722	Vines Lake	Lomiko Metals Inc. (Owner) 100%	Exploration	Active	59.210000	-129.730000
56725	Canaribamba	Sierra Minera S.A. (Owner) 100%	Grassroots	Inactive	-3.204000	-79.324000
56730	Gold Hill	Unnamed Owner (Owner) 100%	Exploration	Inactive	33.881000	-111.940000
56732	El Diamante	Unnamed Owner (Owner) 100%	Grassroots	Inactive	18.310970	-102.296320
56733	Carolina Slate Belt	Eastern Minerals Syndicate (Owner) 100%	Exploration	Active	34.044990	-81.587220
56737	P49	Sheen Resources Ltd. (Optionee) 100%; Itea Minerals Inc. (Optionor)	Grassroots	Inactive	-18.965310	46.891370
56738	Tsididdy	Itea Minerals Inc. (Owner) 100%; L'Offices des Mines Nationales et des Industries Strategiques (Venture)	Grassroots	Inactive	-19.022200	45.788490
56753	Harris Bluff	Doray Minerals Limited (Owner) 100%	Exploration	Active	-32.730070	136.775230
56754	Paulsens South	NA	Exploration	Inactive	-22.682000	116.350000
56755	Mt Edna	NA	Grassroots	Inactive	40.850360	-117.355000
56756	Tram	NA	Grassroots	Inactive	36.908320	-116.646950
56765	Tuckanarra	NA	Grassroots	Inactive	-27.050000	118.100000
56766	Cosmo Newbery	3D Resources Limited (Owner) 100%	Exploration	Active	-27.952000	122.887000
56769	Sangolo	Pyramide-M (Owner) 100%	Exploration	Inactive	10.780000	-3.400000
56772	Lyall/Hera	Truscott Mining Corporation Limited (Owner) 100%	Target Outline	Active	-19.723570	134.408330
56777	McKee Creek	Private Interest (Owner) 100%	Exploration	Inactive	59.470000	-133.548000
56785	Courville	NA	Grassroots	Inactive	48.390860	-77.444280
56789	Empress	"MinQuest, Inc. (Owner) 100%"	Advanced Exploration	Inactive	37.300000	-117.380000
56792	Spanish Canyon	"Mountain Gold Exploration, LLC. (Owner) 100%"	Grassroots	Inactive	38.806000	-117.591000
56793	Los Arrastres	NA	Grassroots	Inactive	21.470000	-101.220000
56794	Black Cat	NA	Advanced Exploration	Inactive	-28.327000	121.174000
56795	Ortona	Vantex Resources Limited (Owner) 100%	Grassroots	Inactive	47.419890	-78.696290
56796	Dove River	Pluton Resources Limited (Owner) 100%	Exploration	Inactive	-41.573000	146.072000
56799	Compass Creek	Hapsburg Exploration Pty Ltd (Owner) 100%	Grassroots	Inactive	-13.396840	131.650210
56806	El Arco	Private Interest (Owner) 75%	Exploration	Active	25.024000	-104.265000
56809	Stanwick	Alamos Gold Inc. (Owner) 100%	Exploration	Inactive	47.963000	-80.684000
56813	Ourolandia	Amarillo Gold Corporation (Owner) 100%	Grassroots	Inactive	-15.782000	-48.829000
56825	North Star	Genesis Gold Corporation (Owner) 100%	Grassroots	Inactive	41.397440	-116.671080
56826	Golden Brew	Genesis Gold Corporation (Owner) 100%	Grassroots	Inactive	39.223490	-117.214320
56827	Twelve Mile	Genesis Gold Corporation (Owner) 100%	Grassroots	Inactive	41.365270	-114.605400
56835	One Step	NA	Exploration	Inactive	-18.625000	29.552000
56838	Avestruces	Unnamed Owner (Owner) 100%	Grassroots	Inactive	-30.764000	-69.607000
56839	Bajo Pobre	Hunt Mining Corp. (Owner) 100%	Exploration	Active	-47.100000	-69.370000
56841	Akjoujt	Algold Resources Limited (Owner) 100%	Exploration	Active	19.717560	-14.069260
56842	Goodrich Gulch	Tobacco Root Mineral Supply (Owner) 100%	Grassroots	Inactive	45.500000	-112.030000
56844	Arroyo Carpintero	Everton Resources Inc. (Owner) 100%	Exploration	Active	18.880000	-69.899000
56846	Watseca Mill	Unnamed Owner (Optionee) 100%; Teras Resources Inc. (Optionor)	Exploration	Inactive	45.618000	-112.507000
