MineID	MineName	Development Stage	Activity Status	Lat	Lon
25303	Silver Mountain	Exploration	Inactive	41.575560	-113.692220
25306	Goodyear Creek	Exploration	Inactive	39.576670	-120.875560
25309	B & H	Exploration	Inactive	45.591110	-112.130560
25311	Alder Gulch	Reserves Development	Inactive	45.239170	-111.975000
25313	Liberty Bell	Target Outline	Inactive	64.051940	-148.845000
25314	New World	NA	Inactive	45.066670	-109.933330
25315	Bald Mountain	Operating	Active	39.941390	-115.543330
25316	Nine Mile	Target Outline	Inactive	47.619460	-114.946330
25318	Gold King-Imperial	Feasibility	Inactive	32.818410	-108.980640
25319	Pierce	Exploration	Inactive	43.693610	-114.289720
25320	Fondaway Canyon	Reserves Development	Active	39.804170	-118.183060
25321	Gold Run	Exploration	Inactive	39.184170	-120.854440
25322	Snowsquall	Exploration	Inactive	40.666670	-118.466670
25324	Ruby	NA	Inactive	39.518610	-120.846390
25325	Rimini	Target Outline	Inactive	46.485280	-112.248610
25326	White Mule	Exploration	Inactive	34.677500	-112.255560
25328	Cuprite	Exploration	Inactive	37.507500	-117.226390
25329	Pine Mountain	Exploration	Inactive	40.550000	-116.100000
25332	Saratoga Group	Reserves Development	Inactive	39.781930	-105.513090
25334	Uwharrie	Exploration	Inactive	35.313330	-79.770830
25335	Milford Project	Target Outline	Inactive	38.393070	-112.880680
25336	Raspberry Mine	Closed	Inactive	38.538890	-117.000000
25337	Golden Hillside	Target Outline	Inactive	33.505000	-111.590790
25338	Drumlummon	Operating	Care And Maintenance	46.745000	-112.295000
25339	Lombardo	Exploration	Inactive	39.649440	-117.480830
25341	Homansville	Exploration	Inactive	39.949970	-112.048530
25342	Keystone	Target Outline	Inactive	38.521670	-117.047220
25343	Golden Gate	Exploration	Inactive	44.942680	-115.489000
25345	MONTEZUMA	Exploration	Inactive	39.263610	-119.640560
25346	St. Louis Fraction	Exploration	Inactive	45.566670	-115.683330
25348	Golden Shear	Target Outline	Inactive	41.093330	-117.816110
25351	Copperville	Reserves Development	Inactive	34.850000	-113.783330
25352	Gold Crown	Exploration	Inactive	39.091110	-114.360280
25353	Waters Sunset	Reserves Development	Inactive	34.358330	-113.215280
25354	Seattle	Target Outline	Inactive	48.660940	-118.780340
25355	Turtle Lake	Exploration	Inactive	48.634440	-119.571670
25357	Junction Reef	Exploration	Inactive	47.673000	-117.822860
25363	East Pacific	Exploration	Inactive	46.420900	-111.699480
25365	B J Mathews No. 3	Exploration	Inactive	47.344720	-120.324440
25366	Compton	Target Outline	Inactive	47.368890	-120.313060
25367	Gold Links and Sacramento	Target Outline	Inactive	38.833060	-106.916670
25369	Cactus	Closed	Inactive	34.957780	-118.286700
25370	Gilt Edge	Closed	Inactive	44.331110	-103.672780
25373	Kasock Mountain	Exploration	Inactive	39.043060	-118.324440
25374	Zebra	Exploration	Inactive	31.583410	-111.333990
25375	Ariadne Mine	Exploration	Inactive	46.388510	-112.122270
25377	Lantern Claims	Exploration	On Hold Awaiting Financing	40.731390	-118.634170
25381	Madison	Target Outline	Active	45.697670	-112.316590
25383	Wood Claims	Exploration	Inactive	43.473610	-115.970830
25384	Creede Project	Exploration	Inactive	37.885100	-106.934570
25386	Zortman	Closed	Inactive	47.910000	-108.619200
25387	Rainbow	Exploration	Inactive	40.631390	-122.446390
25388	H-2	Exploration	Inactive	47.423430	-120.310410
25389	Socorro	Reserves Development	Inactive	33.744200	-113.471710
25391	MX Claims	Exploration	Inactive	44.920830	-115.289720
25392	Sierra Buttes	Exploration	Inactive	39.575280	-120.644170
25395	Belmont	Reserves Development	Inactive	46.750000	-112.250000
25396	Follies	Reserves Development	Inactive	39.258610	-119.642500
25397	Valdez Creek	Closed	Inactive	63.175000	-147.473060
25398	Mount Hamilton	Feasibility Complete	Active	39.253450	-115.558770
25399	Donegal-Kilkenny	Exploration	Inactive	41.146390	-114.974170
25405	Cobb Creek	Reserves Development	Inactive	41.775000	-116.025000
25406	Bolo	Exploration	Active	38.530830	-116.374720
25407	Canyon	Exploration	Inactive	47.428610	-120.372780
25408	Papoose #17	Exploration	Inactive	38.562220	-109.485000
25411	Silvie Silver	Exploration	Inactive	39.805590	-105.498390
25412	Bueno	Target Outline	Inactive	40.118890	-105.402500
25413	Lisa Group	Exploration	Inactive	40.649720	-122.449440
25415	Black Butte	Target Outline	Inactive	33.249090	-112.952670
25417	Oest	Exploration	Inactive	39.256670	-119.650000
25418	Old Utah	Exploration	Inactive	39.327780	-119.641110
25420	Goldfield	Exploration	Inactive	37.707220	-117.216940
25421	Divide	Reserves Development	Inactive	38.001110	-117.240280
25422	Majestic	Exploration	Inactive	45.500000	-115.458330
25424	Charleston	Exploration	Inactive	41.700150	-115.495170
25426	Pacific-Pilgrim Creek	Exploration	Inactive	43.958330	-110.567500
25427	Eastern Star	Exploration	Inactive	37.706320	-120.216590
25430	Rattlesnake Mine	Exploration	Inactive	35.133330	-115.050830
25431	Clay County	NA	Inactive	39.792780	-105.516670
25432	Quash Creek	Exploration	Inactive	57.750000	-130.333330
25438	My-T	Exploration	Inactive	38.496940	-117.000000
25439	Mineral Mountain	Exploration	Inactive	37.434660	-113.959960
25440	Kettle River	Satellite	Inactive	48.673060	-118.604170
25442	Yellow Bird	Exploration	Inactive	33.811940	-113.750280
25443	LHS	Exploration	Inactive	40.569170	-117.729720
25446	McLeran	NA	Inactive	45.020630	-109.925430
25448	Mineral Mountain	Target Outline	Inactive	37.500000	-113.016670
25449	Pine	Exploration	Inactive	39.381670	-120.787220
25450	Navarro Creek	Exploration	Inactive	43.912780	-113.733330
25451	Richmond Hill	Closed	Inactive	44.400000	-103.833060
25452	Castle Mountain	Prefeas/Scoping	Active	35.276390	-115.100560
25453	Ermont	Exploration	Inactive	45.266110	-112.915830
25454	Auro Blanco	Target Outline	Inactive	31.420700	-111.245970
25455	Iron Quartz	Exploration	Inactive	38.960830	-119.234720
25457	Golden Chest	Operating	Active	47.618060	-115.835560
25459	Mossback	Target Outline	Inactive	35.096670	-114.408610
25461	Pan	Commissioning	Active	39.283330	-115.733330
25462	Quist Group	Exploration	Inactive	37.930500	-117.557860
25465	Headlight	Exploration	Inactive	41.055560	-122.704440
25466	Crescent	Target Outline	Inactive	35.466670	-115.183060
25467	Scratchgravel	Reserves Development	Inactive	46.637500	-112.065560
25469	Johnson River	Reserves Development	Inactive	60.121110	-152.953890
25470	Chickamin	Exploration	Inactive	56.071110	-130.271940
25471	Bighorn	Reserves Development	Inactive	33.666670	-113.100000
25473	Big Comstock	Target Outline	Inactive	39.280280	-119.618060
25475	Big Horn	Target Outline	Inactive	34.366670	-117.633330
25476	Cyclopic	Target Outline	Inactive	35.782780	-114.244170
25479	Shamrock	Target Outline	Inactive	39.248890	-118.082500
25480	Margarita	Target Outline	Inactive	31.444170	-111.256390
25481	Empire	Reserves Development	Inactive	39.750000	-105.766670
25483	Copperstone	Operating	Care And Maintenance	33.805560	-114.232500
25484	Silver Dyke	Exploration	Inactive	38.316670	-118.195560
25485	Blewett	Target Outline	Inactive	47.350000	-120.600000
25490	Round Mountain	Operating	Active	38.703890	-117.077220
25492	Jerritt Canyon	Expansion	Active	41.409290	-115.904820
25496	Delamar	Closed	Inactive	43.010560	-116.848330
25497	Daley	Target Outline	Inactive	43.342500	-115.463610
25499	Diamond Hill	Reserves Development	Inactive	44.218890	-115.357220
25500	Zackley	Target Outline	Inactive	63.218060	-146.698330
25503	Seafoam	Exploration	Inactive	44.529440	-115.128610
25504	Newton Mining Operations	Reserves Development	Inactive	38.373610	-112.391390
25506	Strawn Mine	NA	Inactive	45.666390	-112.132500
25508	Klondike	Target Outline	Inactive	39.227240	-117.135340
25510	Tin Cup	Feasibility	Inactive	44.967220	-114.531940
25511	Atlantic and Pacific	Exploration	Inactive	45.648330	-111.987500
25512	Camp Robber Mine	Closed	Inactive	46.547780	-110.899170
25514	Katy Edna	Closed	Inactive	38.068830	-110.719570
25517	Alameda-Wakoosta Mine	Exploration	Inactive	45.283610	-111.954170
25519	Big Major	Closed	Inactive	46.131380	-112.235660
25520	Bessie and Golden Wave Mine	Closed	Inactive	45.663060	-111.823060
25524	Gold Basin	Limited Production	Inactive	34.266670	-112.483330
25526	Bellview	Reserves Development	Inactive	40.086390	-115.630280
25527	Music Mountain	Exploration	Inactive	35.642500	-113.912500
25528	Single Jack	Exploration	Inactive	38.962780	-117.800830
25529	Hot Tip	Exploration	Inactive	38.749800	-115.764920
25530	Red Hill	Exploration	Inactive	40.174170	-117.777220
25531	Blackfoot	Feasibility	Inactive	46.943330	-112.756110
25532	Mead Lode	Exploration	Inactive	47.617780	-115.839720
25533	Willow Creek	Feasibility	Inactive	40.886480	-123.601920
25534	Buckhorn South	Reserves Development	Inactive	40.158890	-116.483330
25535	Little Bald Mountain	Closed	Inactive	39.923890	-115.546110
25538	Johnson Gulch	Reserves Development	Inactive	44.490290	-103.805210
25539	Kendall	Closed	Inactive	47.279170	-109.475560
25540	Spotted Horse	Target Outline	Inactive	47.175830	-109.210560
25541	Nevens	Exploration	Inactive	38.331940	-120.588330
25542	Pretty Girl	Exploration	Inactive	46.546110	-112.103610
25543	Sugarloaf Peak	Reserves Development	Active	33.633060	-114.315560
25544	Buffalo Hump	Exploration	Inactive	45.638890	-115.677780
25546	Bench	Exploration	Inactive	67.511110	-150.110830
25547	Gold Channel	Exploration	Inactive	64.851060	-147.929350
25548	Ridgeway	Target Outline	Active	34.270800	-80.891700
25549	Lost Claims	Exploration	Inactive	64.736190	-155.504710
25550	Cass	Exploration	Inactive	60.045570	-157.080500
25551	Prospect Creek	Exploration	Inactive	62.560000	-151.080000
25552	Marmot	Exploration	Inactive	59.405020	-136.409110
25553	Kaigani	Target Outline	Inactive	54.706110	-132.762780
25554	Valley Creek	Closed	Inactive	44.336110	-115.023060
25555	Hog Ranch	Reserves Development	Active	41.151670	-119.450560
25556	Briggs	Limited Production	Active	35.938670	-117.192150
25557	Whitewood Tailings	Reserves Development	Active	44.580040	-103.511280
25558	Bonanza	Limited Production	Inactive	33.433330	-110.879170
25559	Silver Strand	Reserves Development	Active	47.752780	-116.525560
25560	Original Goldstrike	Closed	Inactive	40.975280	-116.346390
25562	Big Stick	Exploration	Inactive	34.361390	-113.201390
25563	Gold Rock	Reserves Development	Active	39.178970	-115.672150
25564	River Bend	Feasibility	Inactive	44.297580	-117.229500
25566	Lucas 1-27 Claims	Exploration	Inactive	43.578840	-122.620870
25567	Bullion Mountain	Target Outline	Inactive	40.924170	-116.341940
25569	Bas Claims	Exploration	Inactive	38.191110	-116.408890
25570	Deer	Exploration	Inactive	40.470280	-117.707780
25571	Vulcan	Closed	Inactive	39.250000	-106.366670
25572	Stonewall	Exploration	Inactive	37.488610	-117.214700
25573	Lee	Exploration	Inactive	35.792780	-114.215560
25575	Chem	Target Outline	Inactive	39.996620	-117.222330
25577	Sleeper	Prefeas/Scoping	Active	41.333060	-118.050000
25579	Little America	NA	Inactive	48.602390	-93.168010
25580	Gardner's Point	Feasibility	Inactive	39.666670	-120.866670
25581	Silver City	Closed	Inactive	39.601390	-111.883330
25582	Big Three	Exploration	Inactive	40.566670	-117.016670
25583	Swan	Reserves Development	Inactive	46.416670	-112.000000
25585	Atchison	Exploration	Inactive	38.585520	-118.130650
25586	Micro Ii	Closed	Inactive	45.500000	-116.016670
25588	Jefferson	Reserves Development	Inactive	38.713640	-116.977000
25589	Fortune Cookie	Reserves Development	Inactive	40.732780	-117.950830
25590	Bullard Group	Target Outline	Inactive	34.051670	-113.085180
25592	Quito	Reserves Development	Active	39.385280	-117.091670
25594	McLaren Tailings	Reserves Development	Inactive	45.016670	-109.333330
25595	Broken Back	Exploration	Inactive	33.110830	-109.308060
25596	Macdonald	Target Outline	Inactive	45.568060	-113.921670
25598	Amazon-Glasgow	Reserves Development	Inactive	39.250000	-119.645280
25599	Robinson Dike	Reserves Development	Inactive	45.516670	-115.466670
25602	Alhambra	Reserves Development	Inactive	39.253610	-119.638060
25604	Southern Cross	Reserves Development	Inactive	46.209170	-113.233060
25605	Gold Coin	Target Outline	Inactive	46.174720	-113.245560
25606	Hycroft	Limited Production	Active	40.875000	-118.683330
25607	Bunce	Target Outline	Active	40.240480	-118.798690
25608	Tidal Wave	Target Outline	Inactive	45.549340	-112.224480
25609	Tanami	Expansion	Active	-20.526600	129.924900
25610	Bamboo Creek	Limited Production	Active	-20.925480	120.208660
25611	Central Murchison	Operating	Active	-27.495560	117.828060
25613	Boddington	Operating	Active	-32.741670	116.346940
25615	Edjudina	Reserves Development	Inactive	-29.780000	122.271390
25616	Galtee More	Closed	Inactive	-28.010000	117.831940
25617	Ora Banda	Reserves Development	Active	-30.363980	121.036190
25618	Golden Crown	Reserves Development	Active	-27.496110	117.828060
25619	Harbour Lights	Closed	Inactive	-28.873890	121.321940
25620	Burbidge	Reserves Development	Inactive	-31.747510	115.759200
25621	Griffin's Find	Target Outline	Active	-33.070000	118.318890
25623	Kidston	Closed	Inactive	-18.870750	144.156390
25625	St Ives	Operating	Active	-31.321300	121.769870
25626	Lawlers Tailings Project	Closed	Inactive	-28.078840	120.536630
25627	Parkes	Reserves Development	Inactive	-33.166670	148.123060
25628	West Wyalong	Target Outline	Active	-33.958353	147.320833
25629	Kalgoorlie	Operating	Active	-30.778060	121.505000
25630	Mineral Hill	Operating	Active	-32.576750	146.986670
25631	Coolgardie	Prefeas/Scoping	Active	-30.926150	121.197650
25632	Black Mountain	Target Outline	Inactive	35.695560	-114.546390
25633	Mt Gibson	Closed	Inactive	-29.750000	117.158330
25634	Nevoria	Satellite	NA	-31.506700	119.583500
25636	Kinsley Mountain	Reserves Development	Active	40.150230	-114.337870
25637	Maldon	Limited Production	Active	-36.984440	144.073060
25638	Pine Creek	Feasibility	Active	-13.825400	131.828320
25639	Youanmi	Reserves Development	Active	-28.610000	118.840000
25640	Wiluna	Satellite	Active	-26.608060	120.235560
25643	TC8	Closed	Inactive	-19.630000	134.150000
25646	Mineral Hill	Exploration	Inactive	40.153890	-116.094440
25647	Logan	Exploration	Inactive	39.927780	-114.917500
25649	Quartz Mountain	Advanced Exploration	Active	42.316670	-120.733330
25650	Manhattan	Target Outline	Inactive	56.526940	-158.573060
25651	Gwalia	Operating	Active	-28.919510	121.326250
25652	Walhalla	Reserves Development	Inactive	-37.950000	146.450000
25654	Picacho Peak	Target Outline	Inactive	33.007570	-114.650400
25655	Red Dome	Preproduction	Temporarily On Hold	-17.117970	144.402180
25656	Porphyry	Reserves Development	Inactive	-29.780000	122.271110
25657	Paringa	Closed	Inactive	-30.583060	121.950000
25658	Reedys	Satellite	Active	-27.131390	118.268330
25659	Cracow	Operating	Active	-25.291670	150.275000
25660	Dawson Creek	Prefeas/Scoping	Active	38.391750	-105.301520
25661	Paddington	Operating	Active	-30.490700	121.334420
25662	Mt Morgans	Construction Started	Active	-28.770000	122.067490
25663	Phar Lap	Closed	Inactive	-26.583330	118.450000
25664	Gabanintha	Reserves Development	Active	-26.977792	118.730206
25665	Mt Morgan Tailings	Feasibility Complete	Active	-23.641620	150.371530
25666	Ananea	Reserves Development	Inactive	-14.654440	-69.457780
25667	San Antonio de Poto	Feasibility	Inactive	-16.800000	-70.133330
25668	Masapa Placer	Closed	Inactive	-15.486600	-67.890560
25670	Bellavista	Reserves Development	Active	10.109460	-84.717330
25671	Orcopampa	Operating	Active	-15.273200	-72.330140
25672	Minera Otuzco	Closed	Inactive	-7.788890	-78.494940
25673	Enasen	NA	Inactive	61.831940	16.169720
25674	Ity	Operating	Active	6.873180	-8.110690
25675	Mongbwalu	Reserves Development	Temporarily On Hold	1.960690	30.014090
25676	Tandai	Target Outline	Active	-3.016670	101.850000
25677	Bullhead City	Exploration	Inactive	35.218890	-114.452220
25678	Mahd Ad Dhahab	Operating	Active	23.500000	40.866670
25679	Waihi	Operating	Active	-37.386590	175.842300
25680	Masbate	Expansion	Active	12.470470	123.390630
25681	Matepono Dredging	NA	Inactive	-9.549850	160.185820
25682	Monowai	Feasibility	Inactive	-37.031940	175.559960
25686	Teles Pires River	Target Outline	Inactive	-12.962080	-55.921760
25688	Paracale	Feasibility	Inactive	14.283610	122.715830
25689	Poura	Reserves Development	Inactive	11.083330	-2.816670
25690	Ashanti Mineracao	Operating	Active	-19.966670	-43.833330
25691	Jacobina	Operating	Active	-11.250000	-40.520280
25692	Salsigne	Closed	Inactive	43.340000	2.355000
25694	Hellyer Tailings	Feasibility	Active	-41.576670	145.721110
25696	San Antonio	Prefeas/Scoping	Temporarily On Hold	28.666670	-109.833330
25697	Sao Bento	Reserves Development	Inactive	-19.953060	-43.449170
25708	Vatukoula Tailings	Satellite	NA	-17.475880	177.845920
25709	Buldibuyo	Target Outline	Inactive	-8.101940	-77.350000
25710	Shila-Paula	Closed	Inactive	-15.459240	-72.096590
25711	Poderosa	Operating	Active	-7.681670	-77.627500
25712	Pallasca	Closed	Inactive	-8.248020	-77.966440
25713	Serra Pelada	Preproduction	Care And Maintenance	-5.944810	-49.666320
25714	Yeppamana	Target Outline	Inactive	14.309720	77.508890
25719	Inel	Reserves Development	Active	56.610280	-130.950280
25723	Cienega	Operating	Active	25.046360	-106.343370
25734	Ariab	Operating	Active	18.694850	35.392920
25735	Passagem	Reserves Development	Inactive	-20.366670	-43.450000
25736	Obuasi	Limited Production	Care And Maintenance	6.168050	-1.690430
25748	La Plata	Prefeas/Scoping	Active	-0.386070	-78.937940
25752	Gilbert	Exploration	Inactive	38.172500	-117.741940
25757	East Golden	Target Outline	Inactive	38.643120	-117.549220
25759	Aquarius	Feasibility	Active	48.529050	-80.870610
