,stop_type,year,postcode,long,lat,neighbourhood,locality,total,nutrient_ratio,perishable_ratio
1396,Pickup,2012,M3B 1P7,-79.3639797,43.74568060000001,Windfields,Toronto,4500,0.0,0.5
1397,Pickup,2012,M3C 0H7,-79.34532359999999,43.7365282,Don Mills,Toronto,32420,0.07653559896547513,0.07997065080297616
1398,Pickup,2012,M3C 1K1,-79.3321212,43.724775799999996,Wynford-Concorde,Toronto,365,0.0,0.0
1399,Pickup,2012,M3C 1T3,-79.33881059999999,43.7168169,Flemingdon Park,Toronto,200,0.0,0.0
1400,Pickup,2012,M3C 1V4,-79.33775440000001,43.7223444,Wynford-Concorde,Toronto,28609,0.6807271072488573,0.02826883392214556
1401,Pickup,2012,M3C 1V9,-79.3391627,43.7248459,Wynford-Concorde,Toronto,60,0.0,1.0
1402,Pickup,2012,M3C 1Z5,-79.33440970000001,43.7260275,Wynford-Concorde,Toronto,8200,0.0,0.0
1403,Pickup,2012,M3C 2K8,-79.35166,43.728537200000005,Don Mills,Toronto,1350,0.3333333333333333,0.020833333333333332
1404,Pickup,2012,M3C 2L1,-79.359404,43.7263031,Bridle Path,Toronto,200,0.0,1.0
1405,Pickup,2012,M3C 3L4,-79.32930440000001,43.7274718,Victoria Village,Toronto,720,1.0,0.0
1406,Pickup,2012,M3C 4B4,-79.331417,43.7276706,Wynford-Concorde,Toronto,200,0.0,1.0
1407,Pickup,2012,M3C 4H9,-79.32930440000001,43.7286561,Victoria Village,Toronto,50,1.0,0.0
1408,Pickup,2012,M3H 2K2,-79.4475342,43.7491949,Wilson Heights,Toronto,620,0.0,0.5
1409,Pickup,2012,M3H 2S1,-79.4403251,43.75577620000001,Bathurst Manor,Toronto,50,0.0,0.0
1410,Pickup,2012,M3H 3S4,-79.4379512,43.7582929,Bathurst Manor,Toronto,40,0.0,0.0
1411,Pickup,2012,M3H 5G7,-79.4541273,43.7606864,Bathurst Manor,Toronto,778,0.012195121951219513,0.7102388211382114
1412,Pickup,2012,M3H 5L1,-79.46072,43.768623999999996,Bathurst Manor,Toronto,1000,0.0,0.5
1413,Pickup,2012,M3H 5R2,-79.46159899999999,43.7534631,Bathurst Manor,Toronto,1200,0.0,1.0
1414,Pickup,2012,M3H 5S7,-79.4696854,43.7764107,York University Heights,Toronto,531580,0.9722772277227724,0.0046204620462046205
1415,Pickup,2012,M3H 5S8,-79.4702127,43.7798623,York University Heights,Toronto,150,0.0,0.0
1416,Pickup,2012,M3H 5T3,-79.4668728,43.7761495,Bathurst Manor,Toronto,60,1.0,0.0
1417,Pickup,2012,M3J 1P3,-79.49499449999999,43.7728399,York University Heights,Toronto,0,0.0,0.0
1418,Pickup,2012,M3J 1Z5,-79.4818135,43.75844779999999,York University Heights,Toronto,2080,0.0,0.0
1419,Pickup,2012,M3J 2B7,-79.47425559999999,43.7605585,York University Heights,Toronto,3850,0.0,0.0
1420,Pickup,2012,M3J 2C4,-79.4749587,43.7825218,York University Heights,Toronto,500,0.0,0.0
1421,Pickup,2012,M3J 2E5,-79.47425559999999,43.765886,York University Heights,Toronto,1135,0.0,0.5
1422,Pickup,2012,M3J 2J2,-79.4791771,43.7710777,York University Heights,Toronto,4200,0.0,0.0
1423,Pickup,2012,M3J 2L4,-79.4763648,43.7743677,York University Heights,Toronto,1310,0.0,1.0
1424,Pickup,2012,M3J 2M5,-79.4791771,43.776404,York University Heights,Toronto,3100,0.0,1.0
1425,Pickup,2012,M3J 2N2,-79.4735525,43.7806161,York University Heights,Toronto,3100,0.5,0.0
1426,Pickup,2012,M3J 2P4,-79.4902496,43.7763951,York University Heights,Toronto,2950,0.0,0.0
1427,Pickup,2012,M3J 2X1,-79.47003690000001,43.7601669,York University Heights,Toronto,1850,0.0,0.125
1428,Pickup,2012,M3J 2X4,-79.47478290000001,43.7791031,York University Heights,Toronto,0,0.0,0.0
1429,Pickup,2012,M3J 3A6,-79.47003690000001,43.757207,York University Heights,Toronto,787,0.0,0.0
1430,Pickup,2012,M3J 3C1,-79.4686307,43.7618122,York University Heights,Toronto,46459,0.09270634967864794,0.03125
1431,Pickup,2012,M3J 3G3,-79.4937644,43.763107500000004,York University Heights,Toronto,300,0.0,1.0
1432,Pickup,2012,M3J 3N4,-79.4710916,43.784825399999995,York University Heights,Toronto,83185,0.7796730091812741,0.008899304741817044
1433,Pickup,2012,M3K 1Y5,-79.4707401,43.7347709,Downsview,Toronto,500,0.0,0.0
1434,Pickup,2012,M3K 2B6,-79.47847409999999,43.744964200000005,Downsview,Toronto,520,0.7692307692307693,0.0
1435,Pickup,2012,M3M 1A4,-79.51080909999999,43.7224896,Downsview,Toronto,340,0.0,1.0
1436,Pickup,2012,M3N 1Y4,-79.53294509999999,43.769246100000004,Black Creek,Toronto,520,0.0,0.5
1437,Pickup,2012,M3N 1Y7,-79.5311884,43.771747600000005,Jane and Finch,Toronto,3150,0.0,1.0
1438,Pickup,2012,M3N 2K8,-79.5202966,43.772813299999996,Black Creek,Toronto,441,1.0,0.0
1439,Pickup,2012,M3N 3A6,-79.5104577,43.770720000000004,York University Heights,Toronto,4250,0.18396624472573841,0.008438818565400843
1440,Pickup,2012,M4B 1Y2,-79.3138108,43.71179779999999,O'Connor - Parkview,Toronto,30510,0.9566233766233766,0.0
1441,Pickup,2012,M4B 2T8,-79.3074718,43.7135695,O'Connor - Parkview,Toronto,23640,0.0,0.061224489795918366
1442,Pickup,2012,M4B 2Z5,-79.3238468,43.70519,O'Connor - Parkview,Toronto,30,1.0,0.0
1443,Pickup,2012,M4C 1J4,-79.3160998,43.68520170000001,East Danforth,Toronto,60,0.0,0.0
1444,Pickup,2012,M4E 1E3,-79.2939118,43.67155,The Beach,Toronto,1545,0.8246913580246914,0.03209876543209876
1445,Pickup,2012,M4E 1G1,-79.2948805,43.6709745,The Beach,Toronto,60,0.0,1.0
1446,Pickup,2012,M4E 1G3,-79.2938238,43.6711711,The Beach,Toronto,29,0.0,0.0
1447,Pickup,2012,M4E 1H5,-79.2871311,43.6726138,The Beach,Toronto,389,0.0,0.0
1448,Pickup,2012,M4E 1K6,-79.2964655,43.67394,The Beach,Toronto,560,0.0,0.0
1449,Pickup,2012,M4E 1R3,-79.29857879999999,43.678585299999995,The Beach,Toronto,5,0.0,0.0
1450,Pickup,2012,M4E 3W2,-79.2884521,43.688075,Upper Beaches,Toronto,39395,0.4860324764181389,0.008739798213482424
1451,Pickup,2012,M4G 1E1,-79.3706668,43.6965531,Leaside,Toronto,7270,0.3484848484848485,0.0
1452,Pickup,2012,M4G 3J9,-79.3713707,43.70580379999999,Leaside,Toronto,40,0.0,0.0
1453,Pickup,2012,M4G 3V1,-79.36186790000001,43.7055051,Leaside,Toronto,7280,0.08491522000649789,0.09913793103448276
1454,Pickup,2012,M4G 3V5,-79.3621318,43.708566299999994,Leaside,Toronto,0,0.0,0.0
1455,Pickup,2012,M4G 4C9,-79.3608119,43.7128117,Leaside,Toronto,0,0.0,0.0
1456,Pickup,2012,M4H 1G9,-79.35130799999999,43.7054026,Thorncliffe Park,Toronto,410,0.0,0.2
1457,Pickup,2012,M4H 1H2,-79.35122,43.7066534,Thorncliffe Park,Toronto,530,0.0,0.0
1458,Pickup,2012,M4J 1L6,-79.341187,43.6799314,The Danforth,Toronto,60,0.0,0.0
1459,Pickup,2012,M4K 2P1,-79.3579961,43.674618599999995,Riverdale,Toronto,18245,0.6845000609423063,0.029339250493096644
1460,Pickup,2012,M4K 2X5,-79.35377209999999,43.679854,Riverdale,Toronto,50,0.0,0.8
1461,Pickup,2012,M4K 3K8,-79.3467317,43.67771079999999,Riverdale,Toronto,5395,0.4169805124391982,0.0
1462,Pickup,2012,M4K 3W5,-79.3495479,43.690719200000004,Old East York,Toronto,560,0.17857142857142858,0.7142857142857143
1463,Pickup,2012,M4L 1G3,-79.3146912,43.666988700000005,Upper Beaches,Toronto,280,1.0,0.0
1464,Pickup,2012,M4L 1J2,-79.30051590000001,43.6701726,The Beach,Toronto,25,0.0,0.0
1465,Pickup,2012,M4L 1Z1,-79.3255193,43.671640000000004,Leslieville,Toronto,50,0.0,0.0
1466,Pickup,2012,M4L 2A6,-79.31953320000001,43.6759672,Beach Hill,Toronto,90,0.0,0.0
1467,Pickup,2012,M4L 3R3,-79.3030694,43.6679679,The Beach,Toronto,4000,0.0,1.0
1468,Pickup,2012,M4M 1H2,-79.3491959,43.659265000000005,Riverdale,Toronto,0,0.0,0.0
1469,Pickup,2012,M4M 1J4,-79.3417151,43.6604153,Leslieville,Toronto,80,0.0,0.0
1470,Pickup,2012,M4M 1L9,-79.3542121,43.6599585,Riverside,Toronto,60,0.0,1.0
1471,Pickup,2012,M4M 2P2,-79.3432773,43.6643981,Leslieville,Toronto,0,0.0,0.0
1472,Pickup,2012,M4M 2R9,-79.3396908,43.659557899999996,Leslieville,Toronto,0,0.0,0.0
1473,Pickup,2012,M4M 2S1,-79.3403949,43.663478600000005,Leslieville,Toronto,80,0.0,0.25
